text,label
"Letzte Woche hatte ich eine Autopanne. Ich war auf dem Weg zur Arbeit, als plötzlich ein lautes Geräusch aus dem Motor kam. Das Auto wurde langsamer und blieb am Straßenrand stehen. Ich versuchte, den Motor neu zu starten, aber es funktionierte nicht.

Zum Glück habe ich eine Mitgliedschaft beim Automobilclub. Ich rief den Pannendienst an. Der Mann am Telefon war sehr freundlich. Er sagte, dass in 30 Minuten Hilfe kommen würde. Ich wartete im Auto und hörte Radio.

Der Mechaniker kam pünktlich. Er untersuchte den Motor und sagte, dass die Batterie kaputt sei. Er hatte eine neue Batterie dabei und baute sie ein. Nach 20 Minuten konnte ich weiterfahren. Ich war erleichtert, dass es nur die Batterie war. Am Nachmittag fuhr ich in die Werkstatt, um das Auto gründlich prüfen zu lassen.",A1
"Hallo ingo,
Ich habe eine Arbeit in Neuburg gefunden und ich möchte eine neue Wohnung in Neuburg am Erste Jule. ich müss ziew Zimmer Wohnungssuche. Kannst du bitt hilfen.
Viele Grüße
Eva",A1
"Der Feminismus hat den Interessen der Frauen mehr geschadet als genütz Ich glaube , dass die Feminismus die Frauen einen Fenster geöffnet hat . Bis zum Feminismus , die Frauen , die gleicher als Männer berücksichtigen haben , konnten nicht allein gegen die Gesellschaft kämpfen . Die Feminismus hat die Frauen die Gelegenheit gegeben , zusammen die Entfernung der Ungleichheiten zwischen Männer und Frauen zu suchen . Früher wurde die Frau als Tier oder in den besten Fälle als Kind betrachtet . Die Frauen keine Ingelligenz , Kreativität , politische Meinung , usw. hatten . Die Männer werden nie verstehen , Frau zu sein . Heuzutage erleben die Frauen Situationen , die Ungleicheit zwischen beide Geschlechte zeigen : Die geringe Präsenz der Frauen in der Politik , obwohl wir mehr als die 50 % der Einwohner sind , die Geschäftsführung der Firmen , obwohl heuzutage die Frauen mehr ausgebildet sind und mehrere Erfahren haben oder die Bewertung einer Frau , die abhängig von ihrem Aussehen ist . Insbesondere will ich über die Kritisierung der Mutter aufmerksam machen , die über das Berufliches entschieden und die Familie in der zweite Stelle gelassen haben . Meine persönliche Meinung danach ist , wenn man Vater oder Mutter zu werden entschieden hat , muss man mit den Kindern verantworlich sein . Sie haben keine Schuld von unseren falschen Entscheidungen . Denn jetzt will ich nur darauf hinweisen man "" gilt fur Frauen und Männer , aber öfter nur die Frauen für dieses Verhalten kritisiert sind . Diese Beispiele stellen dar , dass trotzdem die Hilfe des Feminismus die Frauen kaum wie die Männer betrachtet sind . Aus diese Perspektive ist es mir ganz klar , dass diese Bewegung mehr genutz als geschadet . Es gibt Leute , die wie das Titel der Diskussion denken . Sie sagen , dass die Feministen können nicht ihre Rechte als Frauen geltend machen , wenn Sie dasselbe Stelle wie die Männer nehmen , dass dies , was sie beantragen , widerspricht . Denn ich antworte zwei Sachen : - Warum behaupten diese Leute nicht dasselbe für die Männer , die während Jahrhunderten dies gemacht haben ? Dies scheint mir wie die Beispiel der Mutter , die über ihre Beruf entschiedet hat . Sie wird immer kritisiert , aber der Vater , welcher das macht , nie . Viellleicht haben die Feministen diese Position höchtstens während ein Jahrhunder genommen , wie lange haben die Männer ? - Warum bieten sie stattdessen keine Lösung an ? Es ist sehr leicht zu sagen , für Frauen , die gegen die eigene Meinungen kämpfen ( bevör sie Feministen waren , haben sie niedriger als die Männer gefühlt ) , sowie gegen die ganze Gesellschaft und bedauerlicherweise gegen andere Frauen . Wenn wir gleichberechtigt wären , würde der Feminismus keine Rolle spielen , aber diese Bewegung wurde ursprünglich als eine Große Widerspruch entstanden . Wie sollten sie denn kämpfen ? Sollten Sie Blumen schencken und singen "" Lassen Sie uns gleichberechtigt sein , bitte ? "" Niemand kritisiert die Art und Weise der russische oder französische Revolution , warum ? , weil diese durch Männer geführt wurde . Wir kommen nochmals in der Bespiel der Mutter und Vater zurück . Ich meine die Feminismus eine Revolution war , aber vielleicht das ist nicht so gesehen , weil diese Revolution durch Frauen gefuhrt wurde und "" Revolution "" sind große Wörter . Eine Revolution ist immer radikal , weil eine Kampf gegen das alte System ist und man mit kräftigen Waffen berechnen muss . Das bedeutet nicht , dass die Revolution immer fortgesetzt sein muss . Die Revolution ist ein Bruch mit den alten System , normalerweise durch einen Kampf gefolgt ( weil immer es Leute gibt , die in den alten System bleiben wollen ) . Sollten die Revolutionäre siegen , danach kommt die Aufbau eines neuen Systems mit den neuen Ideen . Natürlich man bleibt nicht immer in der Revolution , immer gibt es eine Ende und Auffbau des neuen Systems . Ich bin nicht Feministin , aber ich denke , dass die Feminismus ein großes Wert für unsere Gesellschaft hat und die Glücklichkeit und Entwicklung von aller führt ( u. a. weniger Frustration für Frauen die Mutter , Frauen , Schwester , Tochter , usw. und deswegen bessere Beziehungen mit den anderen zu haben ) Wir sind alle Menschen , es gibt keine bessere oder schlimmer . Wir mussen immer uns daran erinnern . Das ist für mich am wichtigsten .",C1
"Meier Julia                                         Au-pair-Agentur Schultz & Partner
Müllergasse 1                                       Regenstr. 101
1234 Stadt X                                          90451 Nürnberg
Betreff: Beschwerdebrief                                                8.10.2011
Sehr geehrte Damen und Herren,
ich möchte mich zuerst bei Euch bedanken für die Hilfe und jetzige Arbeitsplatz welcher haben sie mir gefunden ich habe schon ein Vierteljahr bei einer Gastfamilie verbracht. Ich bin überhaupt nicht zufrieden dort. Meine Arbeit entspricht nicht den Vertragsbedingungen. Ich beschwerde mich auf vollgendes:
Meine Situation in der Gastfamilie ist zurzeit sehr gespannt Die Familie ausnützt mich dauernd. Ich habe keine oder sehr wenig Freizeit. Kein geregeltes Arbeitstag. Und meine Aufgabe sind nicht nur Kinderbetreuung, sondern kochen, putzen, in der Nacht aufstehen, einkaufen usw. In meinen Vertrag steht nur Kinderbetreung von 7°° bis 18°° Uhr, von Montag bis Samstag. Ich erwarte von Euch diese Situation zu lösen, oder für mich eine neue Familie zu finden. Ich erwarte einen Brief von Euch an mich und an diese Familie. Ich hoffe auf eine schnelle Lösung von meinen Problem.
Vielen Dank im voraus
Mit freundlichen Grüssen
Meier Julia",B2
"Aufsatz
Deutschlernen es macht ein Vollsinn.
Seit fünf Monate lerne ich Deutsch, und ich möchte im Herbst prüfung machen. Ich bin Definitiv für eine Schriftliche Sprachtest, weil man muss die Sprache, Kultur, Religion und Art des lebens des Landes kennen. Vor allem Dinge für mich ist wichtig die Begeisterung des Landes der Umgang mit Menchen, man lern die Sprache und fühlt sich wie in eigenen Heimat. Aßurserdem die Vorauszetzungen im einem fremden Land sind wichtig. Deswegen für mich hat ein Große Bedeutung. Dafür werde bis Ende kämpfen. Für mich Z.B. vor paar Jahren war es Unmöglich die Sprach zulernen, weil die Voraussetzungen waren anders. Man musste die Kurse selber bezahlen. Aber Heutzutage ich kann nicht nachvollzihen die manche Ausländer die nicht Wert auf die Sprache legen. Seit paar Jahren haben die Möglichkeit durch viele Institutionen in Deutschland die Sprache zulernen. Es gibt vielen Finanzile wege wie Z.B. Bamf. Europa, Socialfonds und viel mehr. Man sollte etwas für sich selber tun, vor allem muss Intrergriert sein. Dafür braucht man Motivation, sich selbst zu motivieren, dass heiß viel auch für die Zele. Ich bin zurzeit in ein Qualifikation und ich bin bereit weiter die Sprache zu lernen.",B2
"Stadt X, den 17.12.2011
Liebe Kollegen,
ich lebe seit vier Jahren in der Schweiz und ich bin seitdem Berufstättig als diplomierter Pflegefachmann. Heute schreibe ich euch, weil meiner Unternehmen, wo ich arbeite, Ausländische Fachkräfte benötigt.
Aber was ihr in betracht ziehen musst, ist di elebensbedinungen in der schweiz. Ihr musst  gut informiert sein, bevor ihr entscheidet, hier zu kommen.
Ich würde gern etwas über die Schweiz erzählen. Insbesonderes, Wenn man Berufstätig ist. Das Leben hier ist, einerseits sehr teur, anderseits aber auch sehr Luxus. Also, wenn man alleine in der Schweiz lebt, muss man in einen Wäge oder Personalhaus Wohnen, damit man Geld spraren kann und etwas für die Zukunf machen kann. Wir haben auch in useren Unternehmen einen grössen Personalhaus. Wenn jemand von euch ledig ist und keine Kinder hat, kann dann dort einzimmer beziehen. Wenn eine von euch Familie hat und mit die Familie zusammen in die Schweiz kommen will, muss er eine Wohnung mieten oder kaufen. ich würde aber euch darauf aufmerksam machen, dass die Wohnungen hier so teuer sind. Wenn ihr entscheidet eine Wohnung zu Mieten. Es kostet eine 31/2 Zimmern Wohnung bis zum 1500 CHF Pro Monate inklusive Nebenkosten, wie Heizung, Wasser und Strom. Wenn jemand von euch eine Wohnung kaufen will, kann die obengennanten Wohnung bis zum halbe Millionen Franken kosten.
Ich hoffe, dass ihr die benötigte Informationen von mir erhalten habt.
eure Eva",B2
"Leben in Stádt X  ist ,Heute zu Tage´ aber nicht einfach. In 1980 gabe es in diese 20´000´000 Eingewohner Stadt eine Spitzung in Konstruktions Market mit viele neuen Gebauden.
Dreizig Jahre später man kann ohne Probleme eine Wohnung oder ein Haus mietten oder kaufen, aber es kann auch sein, dass in ein Gross Stadt man kein Platz in die Nehe vom Arbeit, Schule, Freunde oder Universität findet kann.
Als ich in Mexiko war, hatte ich schwerigchkeit mit Zeit. Man muss viele Zeit in ferkehrsmittel verlieren, weil Stádt X  eine der grossten Städte in dem Welt ist. Ich kann mich aber sehr gut erineren, dass ich jeden Tag circa zwei bis vier Stunden reisen solte.
Dorthin man brauch wenig Geld um ein Wohnung zu Mietten. aber die Wohnungen sind um manchmal alt und haben unsichtbar Probleme. In Latainamerika die Leute verdient wenig Geld und kann nich in Gebaude investieren.
Für Familien ist besser in ein Haus zu leben und die Kinder Aktivitäten ohne Auto zu suchen. Alle Leute dort wissen, dass die beste Schule ist die Schule die in die nehe vom Haus liegt. Es ist gesund bei Fuß zu gehen, man lebt gesundere und verliert wenig Zeit in dem Weg.
Für Enzelpersonen, wurde ich sagen: „Es ist besser ein Haushalt mit jemandem zu teilen und ein Haus oder Wohnung in eines schönes Quartier finden, als ein Einwohner zu sein und ohne Sicherheit und Ruhigkeit zu leben.""",B2
"Hallo Jens,
Diene Glückwünsche schon fertig. Du hast shon ein Fater. Ich gratulieren. Grüße dir. Wer hat geboren der Junge oder das Mätchan Wie Name deine Kind? Wie es der Mutter und des Baby geht? Ich wünsche viele Gesund ihre Familie. Ich treffen denke uns durf einen Woche.
mit freindlichen
GrüßeMaria",A2
"Das Thema des Forum ist in vielen Ländern sehr Aktuell und eng mit dem Einwanderung verbundet. Traditionen gehören natürlich unserem Leben und Spielen eine wichtige Rolle,  Sie stammen aus der Heimat und  gewinnen je mehr Platz im Leben nach der Distanz und Sehnsucht, was psychologisch gerechtfertig werden kann.
In eines fremde Land einzuwandern, bedeutet einen radikale Veränderung im Leben, vor allem falls man dazu von Bedingungen wie Politik oder Armut gezwungen ist. Große Schwierigkeiten, zum ersten die Sprache, führen zur Isolation, was zwar noch am Anfang funktionieren kann, aber mit der zweiten Generation ist nicht mehr Möglich, in einer begrenzten Welt zu leben. Diese zweite Generation besteht aus Kindern, die die Schule besuchen und damit andere Kinder.  Sie leben am schwierigsten diese Kluft: einerseits hängen sie nonch von der Elternwelt ab, andererseits gehören sie schon zur ""fremden"" Land. Aber die Frage ist: was ist für sie ""fremd""? Ein deutscher Regisseur, Fatih Akin, hat dieses Thema in  einigen Filmen vorgeschlagen. Eigentlich stammt er aus der Türkei und aus diesem Grund kennt er  und geht gern um diese Frage. Wer sich Akins Film ""Gegen die Wand"" angesehen hat, weiß ganz genau wie Sybil, die junge Türkin sich fühlen kann. 
Persönlich  würde ich  lieber mein Leben so bald wie möglich anpassen. Das Neu  würde als Ansporn wirken um Sprache und Gewöhnheiten zu erwerben und alles  würde nach einem eiwigen Urlaub aussehen. Das wäre fur mich und meine Kinder besser.",B2
"Liebe Silke,
danke dir für dein Brief. Uns geht eingentlich sehr gut. Ich weiß nicht, ob ich dir erzehlt habe, dass ich einen Deutschkurs besuche. Nach dem Kurs möchte ich entlich arbeiten gehen. Ich spreche relativ gut aber meine Gramatik ist noch nicht so -unreadable-, und ich traue mich noch nicht mit den Leuten unterhalten. Maria geht noch zu Schule 2 Jahre, und danach möchte sie eine Ausbildung machen. Sie weiß noch nich, was für eine Richtung gehen sollte. Sie ist gut in Mathematik und auch Kunst begabt aber sie interesiert sich über Hilfsorganisationen für armen Kinder. Ihre Entscheidung ist noch offen.
Du fragst mich ob ich Tiere mag. Naturlich, deswegen suchen wir eine neue Wohnung, weil wir endlich Tiere wollten haben. Mein Traum eine Wohnung mit eingenem Garten. Ich wünsche mir zum meinem Geburtstag dich zu sehen und deine Familie. Also wenn ich zu dir komme das wird mein Geschenk. Wir könnten am Ostern dich besuchen, dass ich eine Woche Ferien habe.
Ich freue mich schon euch zu sehen. Bis Ostern sind noch zwei Monaten. Also bis bald
Liebe Grüße
Katharina",B2
"Maria Müller
12-321 Stadt X
Zentralplatz 123/4                              Stadt X, 7.07.2010.
Computer-Spezialist
Odenwaldstraße 5
53119 Bonn
Sehr geehrte Damen und Herren.
Sie suchen jemanden der IT Systemkaufman. Meine spezielle gund für diese Tatigkeit mochte ich im folgenden darlegen:
Ich bin kompetent, interesse an elektronische und arbeitete bereits praktikant informatik in Polizei. Ich habe kurs OFICCE.
Wahrend meiner tatigkeit erwarb. 
pozdraviam serdezcne  
Mit Froindlichen Grüßen
Müller",A2
"Das Wort Feminismus ist schwer und problematisch zu erklären . Die Feministen sind vielleicht Frauen , die mit Männer gleichberechtigt sein wollen . Solche Frauen kämpfen gegen die Ungleichheit zwischen den Geschlechten und streben nach der Gleichberechtigung . Sie konzentrieren sich auf dem Kampf für Frauenrechten . Die Interessen dieser Frauen sind Frauenrechte in der Gesellschaft , in der Arbeit und Karriere und zu Hause , dass heißt in der Familie . In der Gesellschaft , dass heißt in alle Aspekten des sozialen Lebens , wollen Feministen genau so respektiert wie Männer sein , insgesemt in der Familie . Die Tradition in den meisten Ländern ist , dass eine Frau zu Hause bleibt , um sich um den Kindern und dem Haus zu kümmern während der Mann arbeitet . Heutzutage ist das nicht mehr den Fall . Immer mehr Männer bleiben freiwillig zu Hause und arbeiten nicht , ihre Frauen verdienen für beide . Die traditionelle Geschlechtenrollen sind getauscht worden . Obwohl einige Männer verkürzen ihre Karriere , um zu Hause zu sein , es existiert immer noch den Eindruck , dass Frauen am Arbeitsplatz nicht so respektiert sind . Deswegen sind Frauen begrenzt die beste Berufe zu bekommen . Die Karriere einer Frau ist deshalb immer begrenzt . Trotz dem Kampf der Feministen , noch ein Problem existiert , die Salarie eines Mannes ist oft höher als die Salarie einer Frau sogar , wenn sie die gleiche Arbeit machen . Es soll nicht der Fall sein ; wenn zwei Leute beim Arbeiten das Gleiche machen , sollten sie gleich bezahlt sein . Indem die Feministen gestrebt haben , haben sie die Lage für Frauen am Arbeitsplatz verbessert , jedoch könnte die Lage noch gleicher werden . Früher hatten Frauen weniger Chancen auf die Universität zu gehen , nur Männer sind gegangen . Jetzt , wegen des Feminismus haben Frauen die gleiche Rechte auf einer Bildung . Das Recht auf einer Bildung soll ein Grundrecht jeder Mensch sein . Der Kampf der Feministen hat Frauen geholfen dieses Recht zu bekommen . Trotzdem , es ist nicht nur Feminismus , der Frauen geholfen hat , sondern auch die Frauen selbst . In heutigen Europa eine neue Generation der Frauen ist zu sehen . Frauen , die eine Karriere führen wollen , und nicht zu Hause bleiben . Sie wählen eine Karriere statt eine Familie . Diese neue Generation und die Gleichheit der Geschlechten in der Arbeit haben zu Änderungen in der Tradition der Familie geführt . Also der Feminismus hat den Interessen der Frauen genützt aber Änderungen in der Gesellschaft haben auch immer mehr Gleichheit zwischen den Geschlechten verursacht . Der Feminismus ist ein Faktor in die Gliechberechtigung , er hat zur gleichere Salaries und Rollen am Arbeit geführt , aber Männer und Frauen sind noch nicht gleich . Die Feministen streben nach wahrer Gleichheit , aber es ist nicht möglich in vielen Bereichen des Lebens . Männer werden immer starker als Frauen sein , es gibt Unterschiede zwischen den Geschlechten , die niemand ändern kann . Aus dieser Grund kann absolute Gleichheit wahrscheinlich nie erreicht werden , trotz dem Kampf der Feministen . Während den letzten Jahrhundert haben die Feministen eine wichtige Rolle gespielt , sie haben geholfen Frauen eine Stimme und eine Chance zu geben . Jedoch war es nicht nur die Rolle der Feministen , sondern auch die Rolle der Frauen . Sie haben den Interessen der Frauen geholfen in vielen Aspekten des Lebens in den Männer und Frauen früher nicht gleich waren aber die Änderungen in der Gesellschaft haben auch den Interessen den Frauen genützt . Die moderne Gesellschaft ist eine freie Gesellschaft in der jeder die gleiche Rechte hat , deshalb sind Männer und Frauen gleicher . Ohne der Feminismus wären Männer und Frauen nicht so gleich wie heute , er hat den Interessen der Frauen viel genützt . Jedoch könnten die Unterschiede zwischen den Geschlechten nicht so weit sein , die Lage für Frauen könnte immer noch verbessert werden .",C1
